date,precision,category,title_en,title_es,summary_en,summary_es,source_url,link_en,link_es
2026-07-20,day,rule-change,"Delaware enacts the country's highest statewide free-hospital-care threshold: free care at or below 300% FPL (SS 1 for SB 13, signed July 20, 2026)","Delaware promulga el umbral estatal de atención hospitalaria gratis más alto del país: atención gratis hasta el 300% del FPL (SS 1 for SB 13, firmada el 20 de julio de 2026)","Governor Meyer signed Senate Substitute 1 for Senate Bill 13 on July 20, 2026, setting statewide minimum hospital financial assistance: full financial assistance for Delaware residents at or below 300% of the federal poverty level, a 75% discount above 300% through 350%, a 50% discount above 350% through 400%, and a medical-hardship policy giving at least a 50% discount with an income ceiling of at least 500% FPL. It is NOT yet in effect: the minimum financial-assistance standards under 16 Del. C. 9962(a) and (b) take effect January 1, 2027, and the remaining provisions take effect on the earlier of a Diamond State Hospital Cost Review Board notice in the Register of Regulations that final implementing regulations have been adopted, or July 1, 2027. Until then Delaware's existing charity-care rule (16 Del. C. 9311, Certificate of Public Review, 350% FPL) still governs.","El Gobernador Meyer firmó el Senate Substitute 1 for Senate Bill 13 el 20 de julio de 2026, fijando mínimos estatales de asistencia financiera hospitalaria: asistencia financiera completa para residentes de Delaware con ingreso igual o menor al 300% del nivel federal de pobreza, 75% de descuento por encima del 300% y hasta el 350%, 50% de descuento por encima del 350% y hasta el 400%, y una política de dificultad médica con descuento mínimo del 50% y techo de ingreso de al menos el 500% del FPL. TODAVÍA no está vigente: los estándares mínimos bajo 16 Del. C. 9962(a) y (b) entran en vigor el 1 de enero de 2027, y las demás disposiciones en la fecha que ocurra primero entre el aviso de la Diamond State Hospital Cost Review Board en el Register of Regulations de que se adoptaron los reglamentos finales, o el 1 de julio de 2027. Hasta entonces sigue rigiendo la regla actual de Delaware (16 Del. C. 9311, Certificate of Public Review, 350% del FPL).",https://legis.delaware.gov/BillDetail?LegislationId=143519,/benefits/free-hospital-care-by-state/delaware/,/es/beneficios/atencion-hospitalaria-gratis-por-estado/delaware/
2026-07-17,day,rule-change,"TPS work-permit I-9 dates move again — now July 24, 27, or 30, 2026 depending on country","Las fechas I-9 de los permisos TPS vuelven a moverse — ahora 24, 27 o 30 de julio de 2026 según el país","On July 17, 2026, USCIS/E-Verify posted superseding guidance for Burma, Ethiopia, Somalia, South Sudan, Syria and Yemen: TPS EADs remain extended per court order, and the date employers enter on Form I-9/E-Verify moved from July 17, 2026 to July 24 (Somalia, Syria, Yemen), July 27 (Burma), or July 30 (Ethiopia, South Sudan). Haiti's guidance is unchanged — its I-9 date remains July 24, 2026. The extensions remain 'limited relief' until each lower court aligns with the June 25 Supreme Court ruling.","El 17 de julio de 2026, USCIS/E-Verify publicaron guía que reemplaza la anterior para Birmania, Etiopía, Somalia, Sudán del Sur, Siria y Yemen: los EAD del TPS siguen extendidos por orden judicial, y la fecha que los empleadores anotan en el I-9/E-Verify pasó del 17 de julio de 2026 al 24 de julio (Somalia, Siria, Yemen), 27 de julio (Birmania) o 30 de julio (Etiopía, Sudán del Sur). La guía de Haití no cambia — su fecha I-9 sigue siendo el 24 de julio de 2026. Las extensiones siguen siendo un 'alivio limitado' hasta que cada tribunal inferior se alinee con el fallo de la Corte Suprema del 25 de junio.",https://www.e-verify.gov/about-e-verify/whats-new,/datasets/tps-work-permit-status/,/es/datos/estado-permisos-trabajo-tps/
2026-07-17,day,rule-change,"Final rule ends 'duration of status' for F-1, J-1, and I — effective September 15, 2026","Regla final pone fin a la 'duración de estatus' para F-1, J-1 e I — vigente desde el 15 de septiembre de 2026","DHS published the final rule (FR doc 2026-14439) replacing open-ended 'duration of status' admission with a fixed admission period for F, J, and I nonimmigrants — for F-1, up to 4 years or the program end date, whichever is shorter, with a 30-day grace period and an extension-of-stay application for more time. It takes effect September 15, 2026 (a major rule subject to congressional review — DHS will publish a notice if the date changes). Those already in the U.S. on D/S keep their status until their I-20/DS-2019 program end date or 4 years after the effective date, whichever comes first, and receive a dated I-94 if they travel and re-enter.","El DHS publicó la regla final (documento FR 2026-14439) que reemplaza la admisión indefinida por 'duración de estatus' con un periodo de admisión fijo para los no inmigrantes F, J e I — para F-1, hasta 4 años o la fecha de fin del programa, lo que sea más corto, con un periodo de gracia de 30 días y una solicitud de extensión de estadía para más tiempo. Entra en vigor el 15 de septiembre de 2026 (regla mayor sujeta a revisión del Congreso — el DHS publicará un aviso si la fecha cambia). Quienes ya están en EE.UU. con D/S conservan su estatus hasta la fecha de fin del programa en su I-20/DS-2019 o 4 años después de la fecha de vigencia, lo que ocurra primero, y reciben un I-94 con fecha si viajan y regresan.",https://www.federalregister.gov/documents/2026/07/17/2026-14439/establishing-a-fixed-time-period-of-admission-and-an-extension-of-stay-procedure-for-nonimmigrant,/immigration-cases/end-of-duration-of-status-f1-j1-students/,/es/casos-de-inmigracion/fin-de-la-duracion-de-estatus-estudiantes-f1-j1/
2026-07-16,day,rule-change,"DHS finalizes rescission of the 2022 public-charge rule — effective September 18, 2026",DHS finaliza la rescisión de la regla de carga pública de 2022 — vigente desde el 18 de septiembre de 2026,"DHS issued a final rule (FR doc 2026-14539, published in the Federal Register July 20, 2026 at 91 FR 45324) rescinding the 2022 public-charge regulation. Nothing changes before September 18, 2026: the rescission applies to admissions and to Form I-485 filings postmarked or submitted electronically on or after that date, and the rule states that benefits received before it will still be considered under the 2022 rule. From September 18, USCIS officers will assess all pertinent facts case-by-case, and a revised Form I-485 will be required — older editions filed on or after that date will not be accepted.","DHS emitió una regla final (documento FR 2026-14539, publicada en el Federal Register el 20 de julio de 2026 en 91 FR 45324) que rescinde la regulación de carga pública de 2022. Nada cambia antes del 18 de septiembre de 2026: la rescisión aplica a admisiones y a solicitudes I-485 con matasellos o envío electrónico a partir de esa fecha, y la regla indica que los beneficios recibidos antes se seguirán considerando bajo la regla de 2022. Desde el 18 de septiembre, los oficiales de USCIS evaluarán todos los hechos pertinentes caso por caso, y se exigirá un Formulario I-485 revisado — las ediciones anteriores presentadas a partir de esa fecha no serán aceptadas.",https://www.uscis.gov/newsroom/news-releases/us-citizenship-and-immigration-services-rescinds-2022-public-charge-regulation,/procedures/public-charge/,/es/tramites/public-charge/
2026-07-10,day,correction,"Correction: I-90 replacement processing time is 6.5 months, not 7","Corrección: el tiempo de procesamiento del I-90 por reemplazo es de 6.5 meses, no 7","Our Form I-90 page carried a 7-month figure for the ""Initial issuance or replacement"" category, taken from a 2026-05-26 snapshot of the USCIS processing-times system. Re-verified live against egov.uscis.gov on 2026-07-10, USCIS now publishes 6.5 months for that category; the 10-year renewal figure is unchanged at 10.5 months. Both pages (EN + ES) and the underlying dataset were corrected, and the page now also explains the Case Inquiry Date, which governs when USCIS will actually accept a question about a pending case.","Nuestra página del Formulario I-90 mostraba 7 meses para la categoría ""Initial issuance or replacement"", tomados de una captura del 2026-05-26 del sistema de tiempos de procesamiento de USCIS. Verificado en vivo contra egov.uscis.gov el 2026-07-10, USCIS ahora publica 6.5 meses para esa categoría; la renovación de 10 años sigue en 10.5 meses. Se corrigieron ambas páginas (EN + ES) y el dataset, y la página ahora explica además el Case Inquiry Date, que determina cuándo USCIS acepta realmente una consulta sobre un caso pendiente.",https://egov.uscis.gov/processing-times/,/procedures/uscis/i-90-green-card-renewal/,/es/tramites/uscis/i-90-renovacion-green-card/
2026-07-10,day,fees,"USCIS signature rule took effect July 10, 2026: invalid signature found after acceptance can mean denial with the fee kept",Regla de firmas de USCIS entró en vigor el 10 de julio de 2026: una firma inválida detectada después de la aceptación puede significar denegación sin devolución de tarifa,"DHS interim final rule (Federal Register 2026-09289, amending 8 CFR 103.2(a)(7)) applies to benefit requests submitted on or after July 10, 2026. If USCIS accepts a filing and later finds an invalid signature, it may reject it (fee refunded, filing date lost) or deny it and keep the filing fee — with no opportunity to correct the signature. Valid means handwritten (signature, thumbprint, or X); scanned/faxed/photocopied wet-ink originals stay acceptable; myUSCIS e-filing uses its secure electronic signature.","La regla final provisional del DHS (Registro Federal 2026-09289, que modifica el 8 CFR 103.2(a)(7)) aplica a solicitudes presentadas a partir del 10 de julio de 2026. Si USCIS acepta una presentación y luego detecta una firma inválida, puede rechazarla (tarifa reembolsada, se pierde la fecha) o denegarla quedándose con la tarifa — sin oportunidad de corregir la firma. Válida significa a mano (firma, huella o X); las copias escaneadas/fax/fotocopia de originales con tinta siguen siendo aceptables; la presentación en línea myUSCIS usa su firma electrónica segura.",https://www.federalregister.gov/documents/2026/05/11/2026-09289/signatures-on-immigration-benefit-requests,/procedures/policy-changes/2026-09289-signatures-on-immigration-benefit-requests/,/es/tramites/cambios-politica/2026-09289-signatures-on-immigration-benefit-requests/
2026-07-10,day,,"TPS work-permit I-9 dates move — July 17, 2026 for six litigation countries, July 24, 2026 for Haiti","Cambian las fechas I-9 de los permisos de trabajo del TPS — 17 de julio de 2026 para seis países en litigio, 24 de julio de 2026 para Haití","On July 10, 2026, USCIS/E-Verify issued superseding guidance for the seven TPS designations extended per court order (Burma, Ethiopia, Haiti, Somalia, South Sudan, Syria, Yemen). EADs remain extended as 'limited relief,' but the date employers enter on Form I-9 Section 2 and in E-Verify moves from July 10, 2026 to July 17, 2026 — and to July 24, 2026 for Haiti.","El 10 de julio de 2026, USCIS/E-Verify emitió guía que reemplaza la anterior para las siete designaciones de TPS extendidas por orden judicial (Birmania, Etiopía, Haití, Somalia, Sudán del Sur, Siria y Yemen). Los EAD siguen extendidos como 'alivio limitado', pero la fecha que los empleadores anotan en la Sección 2 del Formulario I-9 y en E-Verify pasa del 10 de julio de 2026 al 17 de julio de 2026 — y al 24 de julio de 2026 para Haití.",https://www.e-verify.gov/about-e-verify/whats-new/update-on-termination-of-temporary-protected-status-for-haiti-release-0,/datasets/tps-work-permit-status/,/es/datos/estado-permisos-trabajo-tps/
2026-07-03,day,work,"TPS work permits for all 7 countries in litigation extended per court order — employers enter July 10, 2026 on Form I-9 (July 1 USCIS/E-Verify guidance)",Los permisos de trabajo del TPS de los 7 países en litigio quedan extendidos por orden judicial — los empleadores anotan el 10 de julio de 2026 en el I-9 (guía de USCIS/E-Verify del 1 de julio),"On July 1, 2026, USCIS and E-Verify issued updated per-country guidance for Burma, Ethiopia, Haiti, Somalia, South Sudan, Syria, and Yemen: TPS EADs remain extended per court order — including Haiti (Miot v. Trump, D.D.C.) and Syria (Dahlia Doe v. Noem, S.D.N.Y.), whose permits had been set to lapse July 1 after the June 25 Supreme Court ruling (Mullin v. Doe). Employers enter 'as per court order' in I-9 Section 1 and July 10, 2026 in Section 2/E-Verify. The guidance calls this 'limited relief' until each lower court aligns with the ruling. This CORRECTS our July 1 snapshot, which said Haiti and Syria EADs expired that day.","El 1 de julio de 2026, USCIS y E-Verify emitieron guía actualizada por país para Birmania, Etiopía, Haití, Somalia, Sudán del Sur, Siria y Yemen: los EAD del TPS siguen extendidos por orden judicial — incluidos Haití (Miot v. Trump, D.D.C.) y Siria (Dahlia Doe v. Noem, S.D.N.Y.), cuyos permisos estaban por vencer el 1 de julio tras el fallo de la Corte Suprema del 25 de junio (Mullin v. Doe). Los empleadores anotan 'as per court order' en la Sección 1 del I-9 y el 10 de julio de 2026 en la Sección 2/E-Verify. La guía lo llama un 'alivio limitado' hasta que cada tribunal inferior se alinee con el fallo. Esto CORRIGE nuestra instantánea del 1 de julio, que decía que los EAD de Haití y Siria vencían ese día.",https://www.e-verify.gov/about-e-verify/whats-new,/datasets/tps-work-permit-status/,/es/datos/estado-permisos-trabajo-tps/
2026-07-02,day,enforcement,"Tennessee now requires citizenship or 'qualified alien' status for professional licenses (Public Chapter 955, in effect since May 7, 2026)","Tennessee ahora exige ciudadanía o estatus de 'extranjero calificado' para licencias profesionales (Public Chapter 955, en vigor desde el 7 de mayo de 2026)","Public Chapter 955 (HB 1709, signed May 7, 2026) makes US citizenship or 'qualified alien' status (Tenn. Code Ann. § 4-58-102 — the 8 U.S.C. § 1641(b) categories plus lawful nonimmigrants under § 1621(a)) a condition of eligibility for professional and commercial licenses across dozens of Tennessee boards — health professions, educators, insurance, banking, trades, alcohol permits — for new applications AND renewals. It repealed the prior rule accepting any SAVE-verified federal work authorization, so an EAD by itself (for example, DACA-based) no longer establishes eligibility. Exceptions: physicians with a pending work-visa application; J-1/F-1 students for alcohol permits. The automatic-revocation provision scheduled for July 1, 2026 never took effect (its companion bill HB 1711/SB 2108 died in committee).","El Public Chapter 955 (HB 1709, firmado el 7 de mayo de 2026) convierte la ciudadanía estadounidense o el estatus de 'extranjero calificado' (Tenn. Code Ann. § 4-58-102 — las categorías de 8 U.S.C. § 1641(b) más no-inmigrantes legales bajo § 1621(a)) en condición de elegibilidad para licencias profesionales y comerciales de decenas de juntas de Tennessee — profesiones de salud, educadores, seguros, banca, oficios, permisos de alcohol — para solicitudes nuevas Y renovaciones. Derogó la regla anterior que aceptaba cualquier autorización de empleo federal verificada por SAVE, así que un EAD por sí solo (por ejemplo, basado en DACA) ya no establece elegibilidad. Excepciones: médicos con solicitud de visa de trabajo pendiente; estudiantes J-1/F-1 para permisos de alcohol. La disposición de revocación automática programada para el 1 de julio de 2026 nunca entró en vigor (su proyecto compañero HB 1711/SB 2108 murió en comité).",https://publications.tnsosfiles.com/acts/114/pub/pc0955.pdf,/procedures/work-wages-by-state/tennessee/,/es/tramites/trabajo-salarios-por-estado/tennessee/
2026-07-01,day,correction,"Correction: 104 driver's-license pages verified against federal sources — EDL eligibility, I-9 framing, fee figures","Corrección: 104 páginas de licencias verificadas contra fuentes federales — elegibilidad EDL, marco I-9, tarifas","Three template claims on our 52-jurisdiction driver's-license pages failed primary-source verification and were corrected in English and Spanish: (1) Enhanced Driver's Licenses were described as available to green-card holders — DHS confirms EDLs prove U.S. citizenship and are for U.S. citizens only (issued by MI, MN, NY, VT, WA; valid at land/sea entry from Canada, Mexico, or the Caribbean — not Bermuda); (2) the Form I-9 note was garbled — a state license is a List B identity document by itself, and a separate List C work-authorization document (such as an unrestricted Social Security card) is what must accompany it; (3) generic fee ranges like ""$20-$80"" were removed and every fee cell now links to that state's official fee page. The CDL Social Security-number requirement citation was corrected to 49 CFR 383.153(e)(1).","Tres afirmaciones de plantilla en nuestras páginas de licencias de conducir de 52 jurisdicciones no pasaron la verificación con fuentes primarias y fueron corregidas en inglés y español: (1) las licencias Enhanced (EDL) se describían como disponibles para residentes permanentes — DHS confirma que las EDL prueban ciudadanía estadounidense y son solo para ciudadanos (emitidas por MI, MN, NY, VT, WA; válidas en entradas terrestres/marítimas desde Canadá, México o el Caribe — no Bermuda); (2) la nota sobre el Formulario I-9 estaba confusa — una licencia estatal es por sí sola un documento de identidad de la Lista B, y lo que debe acompañarla es un documento de la Lista C que pruebe autorización de empleo (como una tarjeta de Seguro Social sin restricciones); (3) se eliminaron rangos de tarifas genéricos como ""$20-$80"" y cada celda de tarifas ahora enlaza a la página oficial de tarifas de su estado. La cita del requisito de SSN para CDL se corrigió a 49 CFR 383.153(e)(1).",https://www.dhs.gov/enhanced-drivers-licenses-what-are-they,/dmv/,/es/dmv/
2026-07-01,day,correction,"Correction: Illinois driver's-license page updated — the TVDL was eliminated July 1, 2024",Corrección: actualizada la página de licencias de Illinois — la TVDL se eliminó el 1 de julio de 2024,"Our Illinois driver's-license guide still described the Temporary Visitor Driver's License (TVDL) as the path for undocumented residents. Illinois eliminated the TVDL on July 1, 2024: undocumented and no-SSN residents now receive the standard Illinois license (marked Federal Limits Apply) — $30, with a passport or approved consular card, one year of Illinois residency, and proof of insurance; existing TVDL holders can switch for $5. The page and every site mention have been corrected against the Illinois Secretary of State.","Nuestra guía de licencias de Illinois todavía describía la TVDL como la vía para residentes indocumentados. Illinois eliminó la TVDL el 1 de julio de 2024: los residentes indocumentados y sin SSN ahora reciben la licencia estándar de Illinois (marcada Federal Limits Apply) — $30, con pasaporte o matrícula consular aprobada, un año de residencia en Illinois y prueba de seguro; quienes aún tienen TVDL pueden cambiarla por $5. La página y cada mención en el sitio fueron corregidas contra el Secretario de Estado de Illinois.",https://www.ilsos.gov/departments/drivers/drivers-license/tvdl.html,/dmv/illinois/,/es/dmv/illinois/
2026-07-01,day,enforcement,Tennessee's state crime for remaining after a final removal order takes effect (HB 1704 / Public Chapter 771),Entra en vigor el delito estatal de Tennessee por permanecer tras una orden final de expulsión (HB 1704 / Capítulo Público 771),"Section 1 of Tennessee's HB 1704 (Public Chapter 771) is in effect as of July 1, 2026: a Class A misdemeanor (up to 11 months and 29 days in jail and a $2,500 fine) for a noncitizen 18 or older who has an outstanding final removal order under the 8 U.S.C. § 1227(a) deportability grounds and intentionally remains in Tennessee more than 90 days after that order. The federal challenge (Lucy v. Skrmetti) was dismissed without prejudice on June 26, 2026, so no court order blocks the law; the plaintiffs may refile or appeal.","La Sección 1 de la HB 1704 de Tennessee (Capítulo Público 771) está en vigor desde el 1 de julio de 2026: un delito menor de Clase A (hasta 11 meses y 29 días de cárcel y multa de $2,500) para un no ciudadano de 18 años o más con una orden final de expulsión vigente bajo los fundamentos de deportabilidad del 8 U.S.C. § 1227(a) que de forma intencional permanezca en Tennessee más de 90 días después de esa orden. La demanda federal (Lucy v. Skrmetti) fue desestimada sin perjuicio el 26 de junio de 2026, así que ninguna orden judicial bloquea la ley; los demandantes podrían volver a demandar o apelar.",https://publications.tnsosfiles.com/acts/114/pub/pc0771.pdf,/immigration-cases/tennessee-sb-1779-remaining-after-a-removal-order/,/es/casos-de-inmigracion/tennessee-sb-1779-permanecer-tras-una-orden-de-expulsion/
2026-07-01,day,benefits,Maine hospitals must now give free care to patients at or below 200% FPL — 22 M.R.S. §1716-A takes effect,Los hospitales de Maine ahora deben dar atención gratis a pacientes con ingresos hasta el 200% del FPL — entra en vigor 22 M.R.S. §1716-A,"Maine's amended hospital charity-care law (P.L. 2025, ch. 488) is in effect as of July 1, 2026: hospitals must give free medically necessary care when family income is at or below 200% of the federal poverty level (up from 150% under the prior rule), offer payment plans capped at 4% of monthly income for patients up to 400% FPL, and provide written notice and appeal rights.","La ley reformada de atención caritativa hospitalaria de Maine (P.L. 2025, cap. 488) está en vigor desde el 1 de julio de 2026: los hospitales deben dar atención médicamente necesaria gratis cuando el ingreso familiar es igual o menor al 200% del nivel federal de pobreza (antes 150%), ofrecer planes de pago con tope del 4% del ingreso mensual hasta el 400% del FPL, y dar aviso escrito con derecho de apelación.",https://legislature.maine.gov/statutes/22/title22sec1716-A.html,/benefits/free-hospital-care-by-state/maine/,/es/beneficios/atencion-hospitalaria-gratis-por-estado/maine/
2026-07-01,day,benefits,Indiana hospitals must now offer payment-assistance applications before sending bills to collections — HEA 1271 (P.L. 88-2026) takes effect,Los hospitales de Indiana ahora deben ofrecer una solicitud de asistencia de pago antes de enviar facturas a cobranza — entra en vigor HEA 1271 (P.L. 88-2026),"Indiana's HEA 1271, enacted as Public Law 88-2026, is in effect as of July 1, 2026: every hospital must notify patients about payment assistance and offer an application before referring any bill to collections. Nonprofit hospitals must keep charity-care criteria indexed to the federal poverty guidelines; each hospital sets its own thresholds.","La ley HEA 1271 de Indiana, promulgada como Ley Pública 88-2026, está en vigor desde el 1 de julio de 2026: todo hospital debe informar sobre asistencia de pago y ofrecer una solicitud antes de enviar cualquier factura a cobranza. Los hospitales sin fines de lucro deben mantener criterios de atención caritativa indexados a las pautas federales de pobreza; cada hospital fija sus propios umbrales.",https://iga.in.gov/legislative/2026/bills/house/1271/details,/benefits/free-hospital-care-by-state/indiana/,/es/beneficios/atencion-hospitalaria-gratis-por-estado/indiana/
2026-07-01,day,,"Haiti and Syria TPS work permits expire — 334,595 lose work authorization after the June 25 Supreme Court ruling","Vencen los permisos de trabajo del TPS de Haití y Siria — 334,595 pierden la autorización tras el fallo de la Corte Suprema del 25 de junio",,,https://www.supremecourt.gov/opinions/25pdf/25-1083_f204.pdf,/datasets/tps-work-permit-status/,/es/datos/estado-permisos-trabajo-tps/
2026-06-30,day,,Supreme Court upholds birthright citizenship; Executive Order 14160 struck down (6–3),La Corte Suprema confirma la ciudadanía por nacimiento; anula la Orden Ejecutiva 14160 (6 a 3),,,https://www.supremecourt.gov/opinions/25pdf/25-365_4hdj.pdf,/immigration-cases/birthright-citizenship-supreme-court/,/es/casos-de-inmigracion/ciudadania-por-nacimiento-corte-suprema/
2026-06-26,day,,"Supreme Court clears the way to end TPS for Haiti and Syria; work permits expire July 1, 2026",La Corte Suprema abre el camino para terminar el TPS de Haití y Siria; los permisos de trabajo vencen el 1 de julio de 2026,,,https://www.supremecourt.gov/opinions/25pdf/25-1083_f204.pdf,/immigration-cases/tps-termination-litigation/,/es/casos-de-inmigracion/litigio-terminacion-tps/
2026-06-26,day,,USCIS publishes notice for clients of former immigration attorney Alexandra Lozano,USCIS publica aviso para los clientes de la ex abogada de inmigración Alexandra Lozano,"Alexandra Lozano resigned from the Washington State Bar in lieu of discipline (May 26, 2026), closed her firm (June 10, 2026), and was suspended from practice before DHS, the immigration courts, and the BIA (June 18, 2026). USCIS lists steps for her clients: update your mailing address (special VAWA/T/U procedure if it applies), request your file through FOIA, and call 800-375-5283 if you do not know which office has your case.","Alexandra Lozano renunció al Colegio de Abogados de Washington en lugar de enfrentar disciplina (26 de mayo de 2026), cerró su firma (10 de junio de 2026) y fue suspendida de la práctica ante DHS, las cortes de inmigración y la BIA (18 de junio de 2026). USCIS indica pasos para sus clientes: actualice su dirección postal (procedimiento especial VAWA/T/U si aplica), pida su expediente por FOIA y llame al 800-375-5283 si no sabe qué oficina tiene su caso.",https://www.uscis.gov/newsroom/alerts/important-notice-for-clients-of-former-immigration-attorney-alexandra-lozano,/procedures/immigration-attorney-suspended-disbarred/,/es/tramites/abogado-de-inmigracion-suspendido/
2026-06-25,day,procedures,Legal-aid groups sue USCIS over DACA renewal delays (East Bay Sanctuary Covenant v. USCIS),Organizaciones de ayuda legal demandan a USCIS por atrasos en renovaciones de DACA,"East Bay Sanctuary Covenant and the Immigration Institute of the Bay Area (Justice Action Center as counsel) filed suit in the Northern District of California, No. 3:26-cv-06367, over severe DACA renewal delays that leave timely filers without work authorization. Active; no order has changed the renewal procedure. Our I-821D renewal pages carry the case and the day-150 filing guidance.","East Bay Sanctuary Covenant y el Immigration Institute of the Bay Area (con Justice Action Center) demandaron en el Distrito Norte de California, No. 3:26-cv-06367, por atrasos severos en renovaciones de DACA que dejan sin autorización de empleo a quienes presentaron a tiempo. Activo; ninguna orden ha cambiado el procedimiento. Nuestras páginas del I-821D llevan el caso y la guía de presentar en el día 150.",https://www.courtlistener.com/docket/73535388/east-bay-sanctuary-covenant-v-united-states-citizenship-and-immigration/,/procedures/uscis/i-821d-daca-renewal/,/es/tramites/uscis/i-821d-daca-renovacion/
2026-06-24,day,benefits,DACA renewal processing times have risen in 2026,Los tiempos de procesamiento de renovación DACA aumentaron en 2026,"USCIS data reported by CNN in May 2026 showed the median DACA (Form I-821D) renewal taking about 70 days from October 2025 through February 2026, up from roughly 15 days a year earlier, amid expanded background vetting introduced in April 2026 and higher filing volumes. There is no premium processing for I-821D — only a discretionary expedite request. Renewals continue nationwide and first-time applications remain frozen. The practical advice on our renewal guide is unchanged but more urgent: file at the front of the 120–150-day window.","Datos de USCIS reportados por CNN en mayo de 2026 mostraron que la renovación mediana de DACA (Formulario I-821D) tomó alrededor de 70 días entre octubre de 2025 y febrero de 2026, frente a unos 15 días el año anterior, debido a una verificación de antecedentes ampliada introducida en abril de 2026 y a un mayor volumen de solicitudes. No existe procesamiento premium para el I-821D — solo una solicitud de aceleración discrecional. Las renovaciones continúan en todo el país y las solicitudes de primera vez siguen congeladas. El consejo práctico de nuestra guía no cambia pero es más urgente: presente al inicio de la ventana de 120 a 150 días.",https://www.cnn.com/2026/05/16/business/daca-processing-delays,/procedures/uscis/i-821d-daca-renewal/,/es/tramites/uscis/i-821d-daca-renovacion/
2026-06-23,day,,"Supreme Court narrows returning green-card holders' rights at the border (Blanche v. Lau, 6–3)","La Corte Suprema reduce los derechos de los residentes que regresan en la frontera (Blanche v. Lau, 6 a 3)",,,https://www.supremecourt.gov/docket/docketfiles/html/public/25-429.html,/immigration-cases/green-card-holders-reentry-blanche-v-lau/,/es/casos-de-inmigracion/residentes-permanentes-reingreso-blanche-v-lau/
2026-06-15,day,enforcement,ICE detention facility directory verified against the official ICE list,Directorio de centros de detención de ICE verificado con la lista oficial de ICE,"Every facility page's street address was checked against the current official ICE detention-facility list (151 facilities). Two active facilities that were missing — Dakota County Sheriff Office in Dakota City, Nebraska and Woodbury County Jail in Sioux City, Iowa — were added with verified address and phone, bringing coverage to all 151. The visitation-hours guidance was also corrected across the directory to send families to the facility and the official ICE page for current hours.","La dirección de cada centro se verificó con la lista oficial de centros de detención de ICE (151 centros). Se agregaron dos centros activos que faltaban — Dakota County Sheriff Office en Dakota City, Nebraska y Woodbury County Jail en Sioux City, Iowa — con dirección y teléfono verificados, completando la cobertura de los 151. También se corrigió la guía de horarios de visita en todo el directorio para remitir a las familias al centro y a la página oficial de ICE para los horarios actuales.",https://www.ice.gov/detention-facilities,/ice-detention/,/es/detencion-ice/
2026-06-15,day,data,State demographic figures refreshed to the 2024 Census ACS 5-year estimates,Cifras demográficas estatales actualizadas a las estimaciones de 5 años del Censo ACS 2024,"Across every state guide, the foreign-born, total-population, and Hispanic/Latino figures were refreshed from the 2023 to the 2024 American Community Survey 5-year estimates (the latest available), pulled directly from the US Census Bureau API. Puerto Rico stays on the 2023 vintage because the 2024 release suppresses its foreign-born figure.","En cada guía estatal, las cifras de población nacida en el extranjero, población total y origen hispano o latino se actualizaron de las estimaciones de 5 años de 2023 a las de 2024 de la American Community Survey (las más recientes), obtenidas directamente de la API de la Oficina del Censo de EE. UU. Puerto Rico permanece en la versión 2023 porque la publicación de 2024 suprime su cifra de población nacida en el extranjero.",https://www.census.gov/programs-surveys/acs,/banking/itin/,/es/banca/itin/
2026-06-15,day,fees,"IRS Free File income limit for the 2026 filing season is $89,000","El límite de ingresos de IRS Free File para la temporada 2026 es de $89,000","The IRS Free File guided-software income cap is $89,000 in adjusted gross income (up from $79,000) for the 2026 filing season. We updated the figure across every state's free-tax-help guide and the tax-software comparison; your ITIN is accepted, and the free return covers your federal taxes (some partners also include a free state return).","El tope de ingresos del software guiado de IRS Free File es de $89,000 de ingreso bruto ajustado (subió desde $79,000) para la temporada de impuestos 2026. Actualizamos la cifra en la guía de ayuda gratuita de impuestos de cada estado y en la comparación de software; su ITIN se acepta y la declaración gratis cubre los impuestos federales (algunos socios también incluyen la declaración estatal gratis).",https://www.irs.gov/filing/free-file-do-your-federal-taxes-for-free,/taxes/tax-software/,/es/impuestos/software-impuestos/
2026-06-12,day,correction,Correction: Mexico consulate directory — official county-level jurisdictions added; Anchorage page removed (closed since 2015),Corrección: directorio de consulados de México — circunscripciones oficiales por condado añadidas; página de Anchorage eliminada (cerrado desde 2015),"We added Mexico's official consular jurisdictions (SRE master list cross-checked against each consulate's own circunscripción page) — 53 offices, county-by-county for split states. Three errors fixed in the process: our Anchorage page described a consulate that closed in November 2015 (Alaska belongs to Seattle); the New Brunswick consulate's address is 390 George Street, Suite 100 (not 100 Bayard Street); and the directory counted 55 offices when the network is 52 (51 consulates plus the embassy's consular section, including Oklahoma City and San Juan).","Añadimos las circunscripciones consulares oficiales de México (lista maestra de la SRE cotejada con la página de circunscripción de cada consulado) — 53 oficinas, condado por condado en los estados divididos. Corregimos tres errores en el proceso: nuestra página de Anchorage describía un consulado cerrado desde noviembre de 2015 (Alaska pertenece a Seattle); la dirección del consulado en New Brunswick es 390 George Street, Suite 100 (no 100 Bayard Street); y el directorio contaba 55 oficinas cuando la red es de 52 (51 consulados más la sección consular de la Embajada, incluidos Oklahoma City y San Juan).",https://www.gob.mx/sre/documentos/list-of-mexican-consulates-in-the-united-states,/consulates/mexico/,/es/consulados/mexico/
